branch,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
6,-0.668780667,-3.300259546,2.634482383,18.05170332,16.45451223,33.82138121,30.02610102,34.75440895,15.57277567,16.65061656,22.72449481,24.86627968,-10.09248356,-14.32756894,-20.76474769,-34.69541169,57.92268732,81.56139559,134.8728772,142.1116146,4.152193946,-8.162061848,-2.926839259,-7.593214198,4.976559744,13.12234071,10.03089136,8.540514325,-13.02532763,11.70813156,-0.727140137,-17.09668751,-9.752967035,-15.59877537,-6.440346848,-12.15436061,-2.958769876,-7.268281216,3.353580951,5.803742959,5.526051149,-3.00369809,6.667509845,-6.859111799,-7.440965858,-5.03743219,6.683485037,6.660787083,1.391171351,0.745051002,3.475704906,-8.137597038,4.654602475,7.167438177,8.556084969,-5.767794272,-2.610187193,4.897480561,6.589520869,5.076490437
6,1.10316438,3.930831495,20.84582476,12.36669225,4.166918056,18.89496406,31.79825723,41.97219733,17.45301241,7.537358668,10.62037177,2.193450444,-10.3849779,-10.31066408,-24.91515062,-9.14643721,61.89988656,77.34168669,133.44739,140.1547102,10.85363604,-5.378001681,5.929211866,-0.083520947,-0.14920104,0.291378674,18.4548213,-6.724913066,-2.079243878,-8.970549555,-2.168843462,-12.97387373,0.831124327,-8.866978849,-1.162923784,0.614674484,0.715168489,7.655734324,13.32223237,5.429831163,1.571146481,1.916245465,1.562240774,2.675039778,-3.777112793,8.398779069,0.647405023,-2.472168876,5.584216051,-7.217963016,-4.656839466,-1.855193102,-10.62273887,1.892720986,-11.68085613,-5.871955857,-2.306683701,5.523011277,2.26418411,-10.10025648
6,-1.440358967,-1.702992332,-1.943160907,11.25323681,14.72971921,14.59889015,32.94349402,33.19591964,16.0442444,2.256922945,22.11215663,17.64216757,-5.328423356,6.793952724,7.982181145,-19.1043015,57.97288537,77.59076382,132.4536792,153.1861575,5.649389754,1.224068993,-1.470901947,0.850735657,12.52658255,12.35667482,2.899302212,9.980244779,-3.669608426,-11.22283835,-14.38401976,9.105670852,-5.412056066,-4.54195041,-13.68288152,-8.854614356,5.245473747,7.163975898,8.086412233,14.63329968,-14.09339019,-10.73805911,10.92611676,-8.420693522,4.052494083,7.922660418,0.413179155,-10.42905642,0.277874327,-7.638482356,-11.88489954,-5.93020801,-13.00286248,6.054060665,-4.633874906,3.977806191,8.002701567,-1.2671263,-0.07354844,-3.884907975
6,-1.520630222,-1.106678787,10.15422585,5.123923471,17.08362548,31.47222033,36.89230886,38.02717685,6.909373028,17.35081733,22.75848743,38.23953043,-6.270777576,-18.60891496,-28.85822808,-19.65547591,53.13809756,73.47294932,131.6922116,145.7261694,-3.325199513,-6.977057084,3.449698118,2.376302682,-1.885119709,-3.005953038,-5.401592175,11.57482496,-7.071568017,1.240972419,-0.49608386,7.675688398,-10.88006544,-12.06591524,-8.298526445,-11.36507212,4.719346084,12.02980833,12.35999623,14.59795697,6.062303874,-3.292683135,7.495876383,-2.4886547,-2.941471435,6.765032319,-11.79089679,-1.17388633,-1.692283559,-1.305550856,-3.789711855,0.19760896,4.855539224,-2.784888609,-0.152445755,-3.937603358,-9.173777763,-7.632068559,14.73624135,11.87509314
6,1.653448082,6.199824285,6.122308918,18.5153822,6.968043742,12.60228192,21.82380089,42.77009335,1.294633509,8.981865302,24.91682179,23.01659935,-12.10644032,-25.03025357,-19.26789345,-19.61433536,67.66485135,64.52540096,135.1148547,150.1238239,-13.65796668,-1.536836216,10.33452496,6.802989547,17.67655354,2.760136125,6.80296431,5.049095477,1.106143715,7.092718354,-5.143105909,-15.74756211,-4.726131128,0.223622961,-19.64299144,-15.64821161,-5.559574531,-0.193468906,9.493368855,11.57580684,-18.48742571,-0.924723249,3.508115693,9.004602871,4.225615615,5.778787575,5.364083233,-2.691855874,0.675714572,7.906489932,8.459661411,0.193559261,-15.12150373,8.188890717,-9.555082666,4.572166061,6.146418891,2.859688723,-12.0086858,9.952263273
6,-0.618798304,14.72568126,0.298730643,15.83833794,12.61990447,14.22485809,30.22817132,32.07441202,12.28807212,15.06866528,14.20362252,15.55841267,-5.089032196,-0.682998189,-23.46092706,-10.13784384,48.32138488,79.63163916,134.369247,158.6435692,-2.823600344,1.867814004,-0.682642156,-8.160246115,3.384754921,19.70852078,14.11419246,11.17423637,-9.574541907,-3.345072987,-12.39235224,5.389478808,4.376178147,-12.18477082,-14.60789162,-9.987680072,-1.010002191,-0.782841187,5.558813921,20.52075134,9.164129094,6.214530059,4.743991543,5.115767528,1.114925965,-2.603099599,-0.880359683,0.890778033,-10.82955765,12.71455416,10.33535988,9.003225783,5.286989379,-6.920870525,6.706140687,-11.27792812,8.4137979,-0.87594061,-1.143659747,-3.413097849
6,1.083276466,-5.759597549,0.142677381,5.111123268,4.675822604,23.46879354,30.87547995,38.31833201,9.897419255,10.84001864,17.20149104,19.84303526,-20.53871753,-12.67479449,-19.40935549,-19.62249739,54.98174831,84.69013767,121.8854366,150.4829719,8.432621264,-4.059730525,4.936342411,-3.243486433,1.132579238,16.97239458,1.666998099,12.59665773,-1.135934861,-22.18548725,-5.738093111,-5.994213205,-4.944589971,-1.652507946,7.816368635,5.478984356,-1.095576586,11.18277119,9.132121772,1.182145566,7.606065297,-5.356209341,-2.648753958,1.430339719,-15.5500863,8.310693888,1.626591721,-1.437002834,0.808558353,-5.012107189,-3.239897044,-7.531427576,0.205105102,-4.177291887,4.764729133,-4.623487832,-5.644076725,0.763951886,-2.485484785,3.26038571
6,-1.125605439,16.52216096,11.32472884,3.049562829,10.78867847,22.82735247,13.60211924,39.49041491,2.982688368,12.05579301,17.85463275,26.43403437,-13.18487888,-5.384645763,-16.77788086,-12.65961529,47.07465817,79.14147539,131.265127,137.1038042,-17.48564175,5.944360887,-5.171806738,-6.664197971,10.34907679,4.575364661,6.745567424,11.35137838,9.24573176,0.536587755,-11.43934989,-5.703958056,-0.473284897,-9.390616249,-7.682341249,-8.111622037,9.341179309,16.57122329,9.80721827,0.645572706,-1.921116385,0.890198124,-6.045985419,-9.746745689,-2.556372605,1.41108937,0.460092946,2.393124834,6.748302937,3.536458895,1.216352864,3.628397684,5.257642009,3.986810854,13.43233289,1.858165592,12.86664518,-4.793707706,0.779767219,-16.10218997
6,11.17667453,1.142065361,-0.614193517,2.435067597,5.170090371,18.75542627,24.28262118,26.99163385,19.16824144,13.50068961,25.61117742,19.92566106,1.488585373,-17.53907168,-9.768554539,-14.68604163,52.90357361,74.8640696,120.3859751,134.891319,-9.91148882,-1.777745,-5.570026157,-1.229868999,5.057815087,7.561945374,-0.103747215,2.85418433,-1.891048742,-4.03386289,-5.018267056,-17.71972134,-1.893786636,-10.35467672,15.28941761,-9.230359054,5.00900951,11.33600766,1.926853762,14.24822644,-5.787675173,6.776155325,14.61643053,-4.012465881,7.657678157,11.57265583,-4.297671261,-1.644229559,4.106687764,-0.182239187,-0.892994328,-3.227648666,18.11556082,-1.606792259,1.549688921,11.76470223,3.946570111,8.59209374,10.06469229,3.631033411
6,6.693386909,9.178874684,-0.148940353,12.24491531,20.01671439,18.92709057,36.98456887,36.24187907,6.385562712,14.28002587,28.05657369,25.08240689,-0.677898661,-17.23092953,-7.6809737,-35.17728043,46.59893438,75.78806258,133.1981841,140.5767169,-5.445845384,2.129180964,-10.18275103,-2.6357533,11.14273637,-8.532152306,3.000484391,16.42903055,-1.213211685,-0.366206783,-5.100914793,-6.969304423,-11.42057785,-8.882658398,-2.55930139,-7.818514812,3.991240191,4.333886609,9.22557631,14.10550233,15.83374362,3.627240496,4.29514668,-9.333657826,-3.946728474,-5.963779254,2.029674072,3.903154207,0.406290347,-4.626479684,-12.47452397,2.433979504,2.360872853,-6.814897028,6.83455781,-5.797246328,7.961586756,-8.97618802,6.779530832,5.370900169
6,1.290684539,10.01062436,16.31100078,4.454708041,17.86506453,11.75293359,21.86347753,33.5748503,16.25527432,17.75406985,11.99714294,18.40624093,-13.43257046,-10.71290565,-23.04778668,-22.23307859,62.42217662,82.21336384,134.2740656,149.1006994,3.797155966,-13.25789161,5.302759768,11.16908448,12.66138692,6.833186588,9.161343079,4.405422028,-6.620904568,0.588956499,-13.62061391,-14.84688458,-4.678365149,-2.786239722,-6.771332705,0.086671534,1.731708684,5.466193942,6.506464578,8.401327739,-6.219728974,-17.74107983,-4.481221935,2.576496949,-0.635901017,11.83138948,0.173036063,-4.718743646,2.509670682,-3.598353563,-1.456981564,-2.966357743,-4.20223628,2.803567375,4.504275554,8.868394436,12.44652056,2.514149541,-3.413567827,-6.078349473
6,-7.28538175,15.32861042,8.740985007,6.913085391,15.43703297,9.370370001,33.93282164,38.90513151,-0.169841389,21.22147665,11.04609058,21.48791393,1.729577642,-12.80364058,-17.78396152,-25.18710728,46.33043315,70.71945889,128.1986941,142.630964,7.866730297,4.247184882,-3.686711492,10.29875394,-4.266858682,-1.613339403,7.781405914,15.71235655,-11.05937855,-13.62646703,-9.729446445,-3.900944146,-0.180988514,-5.983540749,0.504484239,-3.165052402,4.942118128,0.700563978,-0.848242574,13.19743228,4.237432824,3.090043326,-1.282047967,-0.471910423,-3.6484273,1.462285832,2.144677784,-3.088601509,-1.464672948,-4.372510215,8.302575375,-3.82808368,12.33939155,3.395393958,8.930335704,-3.9284767,-3.033198806,-3.112954775,3.853472346,4.993029075
6,-6.748401258,3.452803228,10.85721186,8.095176029,8.258810355,6.556009958,21.06857711,36.8243188,17.55651173,13.42672061,19.98295967,19.46589477,-9.750634314,0.238324321,-22.64094592,-8.544010471,53.04107372,64.66213738,122.4238835,141.5193678,6.748858654,7.574205673,4.373181699,3.727577598,9.261934283,1.915509648,7.810250931,14.96525087,-11.10193454,-7.428956269,-11.99868332,-4.832664205,-1.889593798,-9.026899771,-18.88339144,-16.99242203,0.006155415,5.597109667,17.26290971,2.95802045,0.94177779,0.681597614,3.410708523,-5.230418044,12.02311836,-2.878304248,-5.106637343,1.179539169,-5.957523516,11.24043332,-1.870218185,6.375051121,-2.530181122,-1.615812551,3.748879542,-2.79704989,-7.795680792,12.23580052,-6.930124459,8.929234371
6,-5.750604818,4.545172967,1.705117113,4.652934816,11.65186542,21.79002156,34.20702822,36.94133894,7.941452266,11.05099481,17.31751496,17.84638736,-7.83304086,-6.677670004,-24.335154,-29.73437804,45.87962625,76.40236301,121.0359994,147.7638178,0.36959504,-7.544160886,-2.988498775,-1.765384424,5.091499571,11.82366472,10.87627081,6.779953906,0.106331219,-3.874988951,-7.016624252,-8.330931198,-1.02754095,-9.54023158,-5.81606696,-15.45038699,6.509350148,-2.496147226,-2.267806032,12.53637893,-2.50780478,7.404396738,-0.114755432,-0.754335409,6.34394325,3.205018436,8.861742415,0.200043409,8.724564601,-0.487796036,-1.468208796,4.558575807,10.36939504,9.807211551,3.521519783,-6.532002523,-4.685864449,6.599206133,-1.885799515,-3.339188462
6,17.70583349,3.132837035,7.960355715,6.648519428,22.24735123,14.03046243,35.70185386,30.09111449,4.91189383,-0.964367065,21.03662115,19.84923409,-3.666720638,-15.7587,-8.818362077,-17.38470339,50.47181314,74.54661601,132.9011195,148.995424,-9.363565615,-2.070370883,-0.052456078,0.259058976,9.47222375,3.499751017,3.498888285,-3.685410431,-6.287741949,-9.980619518,-19.5228022,0.791544894,-8.980721052,-7.160751896,-10.1136005,-18.18239056,-5.199666134,1.875502471,11.54368255,8.996699443,-25.2556068,-10.52228028,-7.820934238,3.894591615,2.639725583,14.27674943,-6.328661818,-4.836002551,-11.79286765,0.167261683,-6.530632669,-5.426145456,10.89847556,0.265565563,-6.747362023,4.668017528,-0.200077384,6.672852602,4.800712053,9.027627606
6,11.85152495,0.311265288,9.881334027,8.921251542,4.703508927,6.82297594,40.91507902,40.81979745,14.61484371,7.262782116,10.44515053,25.7330522,-7.025861088,-13.28436386,-9.196736887,-24.48368023,67.70115506,76.44788603,116.6379574,161.2201651,10.6338509,0.20895077,6.220237027,8.859838389,-7.606178927,13.57693989,11.78326321,12.09090803,-10.25701441,-0.707910894,-5.413847004,-15.00013799,-8.7044583,2.325048031,-0.410405789,-9.387693081,0.043066931,17.8900531,8.068271483,19.57944719,-3.196572766,4.396293807,-6.768043191,-1.910152778,7.10409075,-7.483607946,-11.47833914,4.658654228,-4.629914324,-5.286819767,5.114245983,-14.68912819,-6.808678192,3.042350467,1.907897505,-2.910903228,-0.442450894,3.025593261,5.39860188,0.19186563
7,5.244420044,5.609687109,9.961073233,6.691276973,8.851993701,21.69339435,28.1961033,46.47286157,6.677710153,6.819443744,7.930863325,27.61488239,37.9170243,27.80611044,50.4620666,52.2159137,-8.2440107,-7.621009422,1.02879983,1.042058367,6.648926114,-3.723770615,9.236507116,2.469036624,12.24952673,-5.644109697,5.002378186,20.70160498,-0.01326204,2.062152186,1.679383741,-18.965503,-8.242572932,-3.861468269,-10.04779708,-15.74389235,-1.612466124,13.05351305,13.59377226,7.687481101,-2.805304846,9.56077479,-0.093368917,3.120781511,4.915982948,3.265628746,-0.827713052,2.352816142,-5.143490975,-1.64053498,-0.250873328,10.16677399,-8.656648985,3.49997483,-7.783638466,15.74607756,2.375042787,-5.751813282,7.310178964,1.867173899
7,-3.422727429,9.048519633,21.83571599,-0.759566007,18.46770255,16.69263009,28.29249977,37.14464247,18.98672956,3.768170847,18.29443856,17.16888306,22.38552882,34.65999201,51.83133971,60.0849513,-1.628714341,6.066086771,-4.277244122,-1.507298036,7.242346096,1.356617251,8.47345586,0.644496595,6.253015898,10.15054485,10.31730749,2.808257673,-4.893365379,-1.401404654,-1.791744263,-12.70678093,-5.139381085,0.786553496,-5.776804254,-6.799145611,-0.903721271,8.167174592,13.17295951,4.614212787,-0.392638028,-4.343743888,2.670017171,0.998283494,-1.076735193,9.993111224,12.26517242,-2.532807246,-9.65648333,5.618504057,-5.214179192,0.519428312,-0.755801379,6.274637532,-1.997801884,15.37136731,-7.847979396,-14.82667843,-7.191585547,-9.896914792
7,-5.14227304,4.01570558,4.12401735,14.77113835,24.8912939,9.855387637,38.19239105,40.83409115,20.11581195,19.03207159,27.59956777,20.81581718,22.44474009,34.04317987,46.21339567,49.41607303,-2.251742023,0.3243198,-1.606731359,-0.264673132,4.5489592,-6.738607324,-4.198367782,-5.055854154,14.81199632,-3.358501719,-1.806915093,18.00988598,1.169228936,-4.237869104,-14.00488389,-17.93532909,-13.70467485,-6.153220915,-11.97226582,-1.236329255,0.246018288,-1.659487393,10.58459674,15.9516223,-10.69055161,3.483541929,-1.46500888,-0.05847483,-2.692889459,-1.333145958,-13.87842193,-1.443822333,5.667436223,-4.126730268,-8.185826677,0.300478575,8.338603283,6.460272035,4.535043431,0.122160852,-1.01333396,6.417129943,14.14129765,-2.246545536
7,6.886437308,6.602386823,7.182149365,3.738986127,7.747191707,21.37972769,32.09893456,35.00465731,8.708543378,3.214180342,23.18918125,18.0751716,19.7366133,35.80094024,54.77095497,53.84920637,4.568878004,-3.554913284,-3.624655439,-15.715638,4.274488983,0.45204386,3.775023304,7.682885612,-12.30071471,15.82385802,21.04067631,8.496837977,1.113611058,-10.93565063,-7.386171351,-10.58756467,-14.21976052,0.113693579,-13.15495537,-17.13494176,9.709054976,20.87925499,8.026391235,11.97802524,-0.48996625,-15.94339167,11.81303233,-1.816231296,7.970957276,3.223433947,-9.650508251,5.780585704,-4.420623429,13.1014394,-3.215218821,-6.242628787,-10.4718648,4.408188521,-11.89427607,0.388060629,5.212129425,-10.91039838,10.95791296,11.61734872
7,13.05385574,24.46351988,14.77971659,17.15436084,16.30811865,21.53913899,31.93540257,33.36290855,23.99576666,15.40195088,17.12782669,15.56947243,10.8462455,22.49550865,44.29632934,70.51894748,-5.991823279,-10.53786584,-2.476704256,-1.136801064,3.705590462,-15.59519448,-4.30584978,4.748122376,2.531076367,4.918801037,-5.640956591,-10.17024398,4.242184124,-10.08696201,-5.391359924,-9.893600988,6.263081524,-7.792640063,-17.31703742,-3.046609534,4.024122171,5.726846371,10.36994083,5.224564137,6.41459844,-6.192931859,-10.79266825,-8.897339295,8.632869057,7.672033254,15.05754323,-5.640420168,10.83529998,-4.861940506,14.21843262,-2.99485017,2.637523397,-7.055949924,-10.16751734,-6.633605745,2.830271076,2.354024096,0.43052371,-1.935202876
7,-9.856382891,3.397862019,16.04685703,8.166877805,5.875414884,22.33271801,39.72747819,37.05126061,4.199373722,0.972659956,15.15680061,31.58854456,25.01375076,26.89749241,40.06215939,55.05208115,-1.142733414,6.202638671,10.2299749,-5.382555117,7.510148776,5.005978342,-2.011271195,4.737741748,-0.25340934,-1.945432913,9.273532346,10.48237474,5.575498488,-9.966850793,-7.318465593,-7.17609433,-2.443481549,-0.064146823,20.09812532,-9.813131021,13.91100949,7.085603698,5.128868906,16.89119946,5.816154993,4.947751616,-0.201818246,0.018070744,-3.606967659,-0.216539407,11.23331268,-3.206985866,1.540320192,-0.925157611,-6.247115409,10.72121415,-13.39618089,6.195707708,7.878563901,-8.732031255,-4.566430083,1.201749549,5.674288683,-0.278023471
7,1.516180998,8.177920041,-4.092090416,7.226191944,18.79161329,12.15173241,42.0428507,27.95216276,4.414645758,8.452478934,10.08341929,21.46264013,26.81369621,34.01168486,60.07461798,56.53739391,9.076900548,-0.009862759,8.469677029,-1.221447327,-1.956756362,7.599564387,-3.579880133,6.69435403,-1.287410583,5.571887364,-6.636971463,9.188822301,-8.362411892,0.077157544,-11.58410657,-3.206695131,4.217417862,-5.691069272,-6.694886278,-17.9632198,4.362128449,9.686639197,23.15018249,4.051131696,-4.230553991,2.044268614,2.161502079,1.562674555,7.330224122,0.061156986,-1.693919895,-9.527204821,-2.359954994,5.182928161,2.266132596,-5.522348413,-0.613036546,-9.095985465,12.97285133,-3.792565074,-0.902807489,2.597252355,-0.17994221,15.80780372
7,2.54117549,2.556670331,5.011212704,19.54886248,15.78751258,17.03709333,24.71790939,47.17375639,-0.342159118,8.587608117,25.59626123,19.82501743,25.7953088,18.71797607,54.26200632,55.85117931,-3.966506269,3.324635605,7.174479385,6.08771391,5.086960388,-9.201809546,-1.898012705,1.71211015,16.72199076,-12.88561762,-13.42711014,-1.869802826,-13.31743109,-1.774475395,-15.66961414,-13.42558236,11.65834751,5.533393375,-1.222555689,-5.143118935,2.39732823,-1.246004758,3.052505462,11.0368702,13.24943633,6.220222509,0.227198602,-13.91821588,1.618867059,-12.49327707,-13.45177081,-1.935383853,-17.8366492,-4.504517998,2.362366324,6.93144221,-6.639176427,8.984528812,6.443057139,-10.59433189,-10.99799679,9.815268239,-2.422176064,-2.085537219
7,-7.815007914,-1.525584026,4.029167269,11.96795618,7.98686445,14.82590282,27.6074788,42.64680897,3.424556417,6.441189458,24.49660805,33.50188587,28.59006076,29.87486051,52.89132718,68.24279129,3.650855498,4.393378072,7.055012297,1.037358309,9.48431166,16.37758993,13.36094285,-9.171005999,-2.068625525,-8.176432316,-9.83760057,-10.23591731,-9.838445624,-5.664879125,-13.60786284,-14.55507222,-7.087317005,-2.421294074,-13.71171154,-10.82439284,13.2270524,10.18383186,16.78324587,7.636485147,1.432754327,0.13271516,0.737037419,-3.316272648,11.55139251,1.797776746,-0.957786254,-2.575068982,3.288529924,1.377999758,-1.166732537,8.639012214,-11.04019541,-4.464102614,-11.86644672,-0.098867829,-8.701203032,2.73617305,3.496462218,2.9538588
7,4.271833722,4.718800114,9.218503039,7.388971134,17.2259498,21.33446924,32.35985391,22.13760781,7.745410608,15.63755626,17.83292839,24.414567,27.59402626,23.58473833,57.56088396,73.76590747,2.86651434,10.18436532,-4.04733439,-12.91943317,-7.174546297,-2.963677533,-4.084565888,0.771069462,11.74192047,4.795536267,-6.365713662,-11.08168195,3.939113842,-14.33816445,-3.988261807,-9.687079681,-2.136585368,-7.524921005,-12.92112802,2.068349969,-0.419666171,1.921634554,7.294287858,3.546238126,3.239871726,8.553223683,7.221850781,-6.694578926,4.135626266,-4.39215901,-3.695192737,1.542157825,0.893760318,9.902029982,-13.23434195,-5.347721206,4.043248778,-5.946916515,9.41265534,2.698066827,-5.17570732,-8.983670452,2.507504212,2.376205417
7,3.978617144,7.805737486,11.60387627,4.142307333,23.46921593,19.60021579,32.42745553,30.90012866,7.513641706,10.56337935,20.10611299,19.41504109,16.26093216,33.51237069,50.43455438,52.71386789,0.49124346,-5.402140767,-2.58533503,-10.05219428,-4.403472404,3.786792537,-6.293606412,0.772067823,-10.04776438,2.843827752,-7.559774075,2.018652885,-2.3322141,-4.855127862,-7.840925395,-3.10376903,7.620769188,-10.63580252,-14.04527111,-20.0510787,8.461278181,11.872916,8.177322168,17.35498412,6.533979697,-8.703129013,1.194004688,2.869619191,-4.901752826,3.434640788,-1.142544189,-5.900873697,1.850684848,5.834390004,5.472127767,-14.08256551,9.656877051,1.601162234,4.400076943,1.078866882,-8.573585437,6.145352673,-3.62550301,13.71268079
7,15.50275613,-0.829808512,10.95945784,7.745539087,14.45830722,30.95575462,38.8337588,40.54214779,13.07129029,20.96786252,19.9075833,18.85121696,24.96284165,28.61396874,43.46183589,55.60538213,5.391938404,-2.268009522,2.55426424,-19.91814241,-3.190206253,2.098713841,3.136381416,11.85181537,-11.04309622,-0.76221621,-14.13643667,-18.68627445,-10.170594,-1.365014999,-13.02138559,-13.97522819,-17.26272305,-2.956185642,-5.392622278,-7.175353753,0.497060846,14.3317276,14.50845208,18.08850402,-12.32119604,10.8394451,4.077098387,0.466819075,-0.950226531,-2.87684686,-11.98544924,-8.919210468,-9.948097643,18.67142603,-0.39212036,9.985585449,12.24859558,2.235623807,-2.279919802,-12.66696328,-7.218064861,14.68004851,-7.565634887,-10.31977133
7,2.137791899,-5.815418337,15.40993456,12.34387931,7.200208617,13.82588992,34.65517621,35.77885985,10.29207035,4.399791484,25.59650602,19.04899949,25.30873138,41.31122711,59.75261522,76.66309118,-13.32059598,-3.4978078,-15.06908052,-3.244168417,-8.80654376,6.244498067,3.69607699,-0.446315507,-6.298426193,-1.083204185,-17.93920372,-16.0161734,1.337258477,-12.28156481,4.20670192,-11.65113337,-3.565047755,-1.865880143,10.1592012,-2.132568691,2.942361269,4.539278615,3.606153992,4.10508492,-6.661012744,-2.781947608,2.217676534,8.861081752,-7.3330613,-6.074750902,9.610693584,3.955227216,-12.15165891,0.879487861,7.539702747,11.68561736,-5.619236235,3.334444327,4.693739355,-8.443774237,3.988313477,6.193182426,-1.928531198,2.500023859
7,3.739945852,6.149694407,11.01443444,17.30769035,7.182425805,15.27412329,26.6332348,36.23372934,1.574570173,4.395316518,29.24017263,13.49111707,16.84530877,30.93829273,35.15124022,57.1013483,5.191394607,9.994365781,9.591445754,-10.12733135,-2.115497875,-3.523667132,-5.735670903,-3.878781572,-7.286387775,-10.85843019,3.662215121,-7.154078505,7.733028503,5.443022139,-8.845052584,2.169593057,-6.332929878,-2.30585903,-7.701029511,-6.998592628,1.080018429,10.32906298,13.23520408,6.138912186,5.535996909,3.807551691,2.232618692,-2.49043063,12.14664784,-1.979324832,-0.679139382,3.714372777,11.98241367,-5.05341698,-15.7161222,3.621702446,3.296340126,-2.199875105,-3.269439024,-11.07363782,-3.742441572,3.664271032,-7.72042134,1.021296193
7,-4.878599583,1.283697739,11.02147716,10.6230814,5.870753965,16.88094035,36.90174456,26.01392621,5.466683961,15.42227516,5.667959614,22.31840577,21.64148912,33.52759058,52.52207826,46.76536139,-0.596560658,-2.346942761,2.29192349,-4.123509777,-1.890429332,8.303406755,-2.145070298,4.535344127,-8.260558175,-4.137468623,-10.12251489,-18.11970782,-13.01095996,-3.684637486,-16.63480691,-19.65078287,2.955425601,-9.558394729,-19.70316481,-16.41640601,4.526386655,-11.98319823,7.048786988,10.79056069,-2.704168693,-6.593737145,8.050000591,19.7070236,-3.787159107,0.51601056,0.175097081,9.322255754,1.847680345,-6.672346125,-3.839465294,-1.469497807,-7.124700165,-9.136691571,1.46214188,8.425002739,10.41281903,4.568620376,-10.64442576,-3.285764196
7,0.175276965,7.362076149,15.11836313,6.113015453,16.13528572,25.57184118,34.79421842,38.15927077,2.33359699,23.93537398,15.90603435,33.79326918,15.71369058,21.09955303,67.29143714,62.30744649,-9.437414995,-1.327942622,7.150245237,-6.761852976,-0.504988474,7.69339731,6.274864505,9.608764471,-1.753252324,-8.967566093,-7.959235965,-5.417609548,0.669742525,-15.41013317,-17.15235715,-6.69502433,-8.94029268,-2.999622497,-13.47862848,-1.778955597,-0.846449865,-4.356903306,-2.620183479,12.77701737,3.12242097,-1.592231988,1.015460029,-1.198110255,4.458402287,3.650283663,9.044481703,9.770172969,5.117264159,-3.5587602,-13.98431693,-0.357677708,12.96897092,2.79402226,-6.468272393,8.009977759,0.86554959,2.849132553,0.977293887,7.674746522
7,-4.647775519,8.996915639,11.22910804,11.058526,14.05963823,15.61077265,32.10738639,36.52523822,7.828116517,16.80057139,18.71947304,5.06016492,23.44565108,26.92213989,41.2850897,53.72683411,3.869329146,-1.982377515,4.644183474,-4.252993424,1.841096117,-7.745371469,2.227791995,3.253340822,-5.139151982,0.231773999,-23.49449272,-17.08347251,4.913196468,-2.976995839,-10.53919045,-15.7420952,-4.263368866,-7.289316102,-16.28452905,-11.59505892,0.142175431,-6.932791035,11.01855344,2.312103744,15.45201258,0.527465478,0.996626376,-4.180880436,-9.510903711,0.281004558,12.92924052,1.953105953,-7.224888656,5.268273334,0.803404353,2.273226167,-4.90288772,5.259873446,-3.876039158,-1.914103204,-0.877247577,8.832281989,4.872925049,-5.60430366
7,9.683095096,9.310624659,-1.658870046,14.7759316,8.065462059,24.37249446,36.45167767,39.95378361,8.164533226,19.54693143,8.742154943,27.47048501,19.71523001,32.65315346,51.32582091,44.30716044,5.29063786,0.169383073,-1.869404167,6.719822811,16.07584554,5.439116341,-0.594672333,-9.400119929,-13.47695431,-10.597603,-19.84837604,-1.015132474,-5.919090328,-16.18330618,-13.2629482,-13.23538916,-11.05150636,-6.597846242,-8.658206709,-14.49299744,10.61064869,-10.58238176,2.594565941,3.621496025,-7.287097987,5.491735733,3.430316376,6.01709863,3.429988341,-8.859049815,-5.407012302,-1.07705315,3.655467603,0.09774854,6.890441946,3.266553997,12.20322643,7.020625278,-2.232554456,6.240028799,-3.184249148,2.779548288,11.60625927,13.76078794
7,12.10762077,11.71565628,10.19623666,6.391551346,17.85918394,12.01578259,32.4906767,27.12476143,12.63433743,15.82978296,15.38834148,27.5265064,34.20944023,11.86225052,47.08994687,60.36594043,-6.094830864,-2.179788089,-11.78441399,11.19427914,11.25904363,2.935402675,-4.90822777,4.516781031,3.604503529,-2.968211746,-23.28120265,-18.83310779,-0.044446051,-5.279856209,1.659296631,-7.432958161,-0.318829262,-11.31916859,-4.845208002,-18.11100687,8.748800682,13.02590358,9.837472069,7.837526658,-2.527163453,9.875494521,1.944515504,-6.34841109,-12.51619208,-0.901770217,11.76348237,-3.44261646,10.12484768,-4.740702791,10.20207848,-2.509084272,0.020934641,0.696406747,2.581534523,9.392020671,-4.057123718,-1.057411067,-2.75554174,-7.727151748
